20.3	  -7.23052e+24
20.4	  -7.30192e+24
20.5	  -7.37367e+24
20.6	  -7.44577e+24
20.7	  -7.51823e+24
20.8	  -7.59103e+24
20.9	  -7.66418e+24
21	  -7.73769e+24
21.1	  -7.81154e+24
21.2	  -7.88575e+24
21.3	  -7.96031e+24
21.4	  -8.03521e+24
21.5	  -8.11047e+24
21.6	  -8.18608e+24
21.7	  -8.26204e+24
21.8	  -8.33835e+24
21.9	  -8.41501e+24
22	  -8.49203e+24
22.1	  -8.56939e+24
22.2	  -8.6471e+24
22.3	  -8.72517e+24
22.4	  -8.80358e+24
22.5	  -8.88235e+24
22.6	  -8.96147e+24
22.7	  -9.04094e+24
22.8	  -9.12076e+24
22.9	  -9.20092e+24
23	  -9.28145e+24
23.1	  -9.36232e+24
23.2	  -9.44354e+24
23.3	  -9.52511e+24
23.4	  -9.60704e+24
23.5	  -9.68931e+24
23.6	  -9.77194e+24
23.7	  -9.85491e+24
23.8	  -9.93824e+24
23.9	  -1.00219e+25
24	  -1.01059e+25
24.1	  -1.01903e+25
24.2	  -1.02751e+25
24.3	  -1.03601e+25
24.4	  -1.04456e+25
24.5	  -1.05313e+25
24.6	  -1.06175e+25
24.7	  -1.0704e+25
24.8	  -1.07908e+25
24.9	  -1.0878e+25
25	  -1.09655e+25
25.1	  -1.10534e+25
25.2	  -1.11416e+25
25.3	  -1.12302e+25
25.4	  -1.13192e+25
25.5	  -1.14085e+25
25.6	  -1.14981e+25
25.7	  -1.15881e+25
25.8	  -1.16784e+25
25.9	  -1.17691e+25
26	  -1.18602e+25
26.1	  -1.19516e+25
26.2	  -1.20433e+25
26.3	  -1.21354e+25
26.4	  -1.22279e+25
26.5	  -1.23207e+25
26.6	  -1.24138e+25
26.7	  -1.25073e+25
26.8	  -1.26012e+25
26.9	  -1.26954e+25
27	  -1.27899e+25
27.1	  -1.28848e+25
27.2	  -1.29801e+25
27.3	  -1.30757e+25
27.4	  -1.31716e+25
27.5	  -1.32679e+25
27.6	  -1.33646e+25
27.7	  -1.34616e+25
27.8	  -1.3559e+25
27.9	  -1.36567e+25
28	  -1.37547e+25
28.1	  -1.38531e+25
28.2	  -1.39519e+25
28.3	  -1.4051e+25
28.4	  -1.41505e+25
28.5	  -1.42503e+25
28.6	  -1.43505e+25
28.7	  -1.4451e+25
28.8	  -1.45518e+25
28.9	  -1.46531e+25
29	  -1.47546e+25
29.1	  -1.48566e+25
29.2	  -1.49588e+25
29.3	  -1.50614e+25
29.4	  -1.51644e+25
29.5	  -1.52677e+25
29.6	  -1.53714e+25
29.7	  -1.54754e+25
29.8	  -1.55798e+25
29.9	  -1.56845e+25
30	  -1.57896e+25
30.1	  -1.5895e+25
30.2	  -1.60008e+25
30.3	  -1.61069e+25
30.4	  -1.62134e+25
30.5	  -1.63203e+25
30.6	  -1.64274e+25
30.7	  -1.6535e+25
30.8	  -1.66429e+25
30.9	  -1.67511e+25
31	  -1.68597e+25
31.1	  -1.69686e+25
31.2	  -1.70779e+25
31.3	  -1.71875e+25
31.4	  -1.72975e+25
31.5	  -1.74079e+25
31.6	  -1.75185e+25
31.7	  -1.76296e+25
31.8	  -1.7741e+25
31.9	  -1.78527e+25
32	  -1.79648e+25
32.1	  -1.80772e+25
32.2	  -1.819e+25
32.3	  -1.83032e+25
32.4	  -1.84167e+25
32.5	  -1.85305e+25
32.6	  -1.86447e+25
32.7	  -1.87593e+25
32.8	  -1.88742e+25
32.9	  -1.89894e+25
33	  -1.9105e+25
33.1	  -1.9221e+25
33.2	  -1.93373e+25
33.3	  -1.94539e+25
33.4	  -1.95709e+25
33.5	  -1.96883e+25
33.6	  -1.9806e+25
33.7	  -1.9924e+25
33.8	  -2.00425e+25
33.9	  -2.01612e+25
34	  -2.02803e+25
34.1	  -2.03998e+25
34.2	  -2.05196e+25
34.3	  -2.06397e+25
34.4	  -2.07603e+25
34.5	  -2.08811e+25
34.6	  -2.10023e+25
34.7	  -2.11239e+25
34.8	  -2.12458e+25
34.9	  -2.13681e+25
35	  -2.14907e+25
35.1	  -2.16137e+25
35.2	  -2.1737e+25
35.3	  -2.18606e+25
35.4	  -2.19847e+25
35.5	  -2.2109e+25
35.6	  -2.22338e+25
35.7	  -2.23588e+25
35.8	  -2.24843e+25
35.9	  -2.261e+25
36	  -2.27362e+25
